Enzyme_Load,ALT_Albumin_Ratio,Bilirubin_Protein,Bili_AST_Interaction,Albumin_Protein_Ratio,Aspartate_Aminotransferase,AST_ALT_Ratio,Alkaline_Phosphotase_log,Aspartate_Aminotransferase_log,Alamine_Aminotransferase_log,Alkaline_Phosphotase,Alamine_Aminotransferase,Total_Bilirubin,Direct_Bilirubin_log
0.052959407747528595,0.06334644768768224,0.056481746959627856,0.03073135204595942,0.02430664745144571,0.010942838138188974,0.002651839380974795,0.02878172691372094,0.010942838138188974,0.016266451616538707,0.030864781037318142,0.02699658840031659,0.01410179502983389,0.07118375853141834
0.029964869703905026,-0.02184107602821232,-0.026417782567982325,0.025233380669983766,-0.014806975535960994,0.00426703782585237,0.005861151062847803,0.019081831466573232,0.0015174486576347436,-0.0033206020386946835,0.02551907530028851,0.004126812657780007,-0.0048950568800864465,0.0007668178307258734
-0.02915483590036672,-0.014382193475073454,-0.025835456343188328,0.020898972510546815,0.007456345762707828,0.013850578712009667,0.012906730323762867,-0.029413630962620407,0.003939496073750869,0.008716779944491559,-0.029413630962620407,0.008716779944491559,0.012308456349221496,-0.03290199488110306
-0.04144798321064356,-0.040574690372427634,-0.031007185586263218,-0.027686196797827117,-0.02474507466481076,-0.005598429383285616,-0.0010529100665831073,-0.018178539802263333,-0.003526884443187173,-0.010404076282108748,-0.02614939975497357,-0.010404076282108748,-0.01876445002683896,-0.03784174467477725
-0.04282242455812844,-0.02870725124276234,-0.0004929837860801988,0.026293989868684472,-0.008159290465169387,-0.01654622078953465,-0.012350843216962436,-0.0187217591009708,-0.01654622078953465,-0.015300378030973666,-0.0187217591009708,-0.015300378030973666,-0.01139960348280384,-0.048022624669943885
-0.03597657998769209,-0.015586996434684613,-0.022250729068675208,-0.030359420691589204,0.0008847958705094145,-0.01618818977218522,-0.009571153905894038,0.005704456822496882,-0.015874140741133275,-0.020755434307986823,0.006235326565773955,-0.020755434307986823,-0.009383092751362643,-0.010805927876471423
-0.029219951568435317,0.05760004226192549,0.001872197757129739,0.0057383586340400685,0.014670789793421245,-0.012931241758852246,-0.004735910461994549,-0.043350459333010335,-0.01084663136826999,-0.01238194447934042,-0.043350459333010335,-0.014753064085405103,0.012921816479326104,-0.012975719952898875
-0.03411079670022699,-0.004616935878583146,-0.01934702655448855,0.0019586620018274634,0.01781756795025258,0.007308522054202601,0.0002230654303023102,-0.014091624458336909,0.007308522054202601,-0.025705350612232055,-0.014091624458336909,-0.025705350612232055,0.0005276219672883537,-0.040239275543169785
-0.03314950894712135,-0.007111461014494454,-0.006778691452936203,-0.009162701139220446,-0.00741348679634062,0.010067291126701213,0.01881304132134087,-0.015538646151451438,0.010067291126701213,0.012104501106216695,-0.015538646151451438,0.012104501106216695,0.015136967999137897,-0.008227604965355403
-0.022235514842020212,-0.02377126901217721,0.0033979441476391548,0.024719953706070927,-0.03326947384635767,0.014277286158994975,0.01187211943423067,-0.014856133505176214,-0.009197446007675556,0.014080594943492994,-0.015612770779265253,0.022657647373919235,-0.002222859717865182,0.00664138535876588
